order_id,order_datetime,address_raw,city,pincode,customer_id,past_failures,distance_km,time_slot,delivery_status,failure_reason,clean_text,area,landmark,parsed_pincode,address_confidence,latitude,longitude,geo_base_confidence,geo_confidence,area_risk_score,is_evening_or_night,hour_sin,hour_cos,is_weekend,area_success_rate,area_cluster,distance_bucket,label_failed
ORD00279,2026-03-23 13:45:00,close to lake 8th cross indiranagar bengaluru,Bengaluru,560038.0,C0500,1,8.9,afternoon,delivered,,close to lake 8th cross indiranagar bengaluru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,0,-0.25881904510252035,-0.9659258262890684,0,0.8,4,mid,0
ORD00280,2026-03-19 11:45:00,behind mall 3th cross btm layout bengaluru,Bengaluru,,C0581,1,1.7,morning,delivered,,behind mall 3th cross btm layout bengaluru,btm layout,behind mall 3th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,0.258819045102521,-0.9659258262890682,0,0.6799999999999999,5,very_near,0
ORD00281,2026-03-20 11:35:00,near metro 3th cross hsr layout bengaluru,Bengaluru,560102.0,C0929,3,4.2,morning,delivered,,near metro 3th cross hsr layout bengaluru,hsr layout,near metro 3th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.258819045102521,-0.9659258262890682,0,0.72,4,near,0
ORD00282,2026-03-08 18:05:00,close to lake 7th cross bellandur bengaluru,Bengaluru,560103.0,C0080,0,1.3,evening,delivered,,close to lake 7th cross bellandur bengaluru,bellandur,,,0.65,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,1,0.7,3,very_near,0
ORD00283,2026-03-03 18:05:00,close to lake 11th cross kengeri bengaluru,Bengaluru,560060.0,C0879,0,12.5,evening,delivered,,close to lake 11th cross kengeri bengaluru,kengeri,,,0.65,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,far,0
ORD00284,2026-03-12 16:35:00,opp school 5th cross whitefield bengaluru,Bengaluru,,C1114,2,15.5,afternoon,failed,out_of_zone,opposite school 5th cross whitefield bengaluru,whitefield,opposite school 5th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,-0.8660254037844385,-0.5000000000000004,0,0.5900000000000001,3,far,1
ORD00285,2026-03-23 11:05:00,opp school 12th cross jayanagar bengaluru,Bengaluru,560011.0,C1199,0,10.9,morning,delivered,,opposite school 12th cross jayanagar bengaluru,jayanagar,opposite school 12th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,0,0.8200000000000001,3,mid,0
ORD00286,2026-03-14 13:45:00,near metro 9th cross jayanagar bengaluru,Bengaluru,560011.0,C0629,1,19.8,afternoon,failed,pincode_mismatch,near metro 9th cross jayanagar bengaluru,jayanagar,near metro 9th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,-0.25881904510252035,-0.9659258262890684,1,0.8200000000000001,3,far,1
ORD00287,2026-03-24 20:35:00,opp school 2th cross electronic city bengaluru,Bengaluru,560100.0,C0107,3,3.3,night,delivered,,opposite school 2th cross electronic city bengaluru,electronic city,opposite school 2th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,1,-0.866025403784439,0.49999999999999933,0,0.63,2,near,0
ORD00288,2026-03-01 16:55:00,behind mall 4th cross indiranagar bengaluru,Bengaluru,,C0821,2,10.0,afternoon,delivered,,behind mall 4th cross indiranagar bengaluru,indiranagar,behind mall 4th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.8660254037844385,-0.5000000000000004,1,0.8,4,mid,0
ORD00289,2026-03-10 20:45:00,beside park 1th cross bellandur bengaluru,Bengaluru,560103.0,C0069,1,19.0,night,failed,pincode_mismatch,beside park 1th cross bellandur bengaluru,bellandur,beside park 1th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-0.866025403784439,0.49999999999999933,0,0.7,3,far,1
ORD00290,2026-03-08 18:55:00,near temple 5th cross kengeri bengaluru,Bengaluru,560060.0,C1061,1,7.8,evening,delivered,,near temple 5th cross kengeri bengaluru,kengeri,near temple 5th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,1,0.54,1,mid,0
ORD00291,2026-03-03 20:55:00,behind mall 5th cross btm layout bengaluru,Bengaluru,560076.0,C0010,1,14.8,night,delivered,,behind mall 5th cross btm layout bengaluru,btm layout,behind mall 5th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,0,0.6799999999999999,5,far,0
ORD00292,2026-03-17 11:35:00,behind mall 9th cross jayanagar bengaluru,Bengaluru,560011.0,C1154,0,6.6,morning,delivered,,behind mall 9th cross jayanagar bengaluru,jayanagar,behind mall 9th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,0,0.8200000000000001,3,near,0
ORD00293,2026-03-25 11:25:00,near temple 7th cross jp nagar bengaluru,Bengaluru,560000.0,C0647,1,12.1,morning,failed,out_of_zone,near temple 7th cross jp nagar bengaluru,jp nagar,near temple 7th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,far,1
ORD00294,2026-03-01 18:45:00,behind mall 2th cross electronic city bengaluru,Bengaluru,560100.0,C1175,0,6.5,evening,delivered,,behind mall 2th cross electronic city bengaluru,electronic city,behind mall 2th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,1,-1.0,-1.8369701987210297e-16,1,0.63,2,near,0
ORD00295,2026-03-22 11:55:00,behind mall 4th cross jayanagar bengaluru,Bengaluru,560011.0,C0219,0,15.0,morning,delivered,,behind mall 4th cross jayanagar bengaluru,jayanagar,behind mall 4th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.258819045102521,-0.9659258262890682,1,0.8200000000000001,3,far,0
ORD00296,2026-03-22 09:55:00,behind mall 10th cross hsr layout bengaluru,Bengaluru,560102.0,C0563,0,17.3,morning,delivered,,behind mall 10th cross hsr layout bengaluru,hsr layout,behind mall 10th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.7071067811865476,-0.7071067811865475,1,0.72,4,far,0
ORD00297,2026-03-09 11:45:00,near metro 1th cross jp nagar bengaluru,Bengaluru,560078.0,C0247,2,3.4,morning,delivered,,near metro 1th cross jp nagar bengaluru,jp nagar,near metro 1th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,0.258819045102521,-0.9659258262890682,0,0.65,0,near,0
ORD00298,2026-03-23 16:25:00,opp school 9th cross kengeri bengaluru,Bengaluru,560060.0,C0377,0,2.9,afternoon,delivered,,opposite school 9th cross kengeri bengaluru,kengeri,opposite school 9th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,-0.8660254037844385,-0.5000000000000004,0,0.54,1,very_near,0
ORD00299,2026-03-14 16:15:00,opp school 10th cross jp nagar bengaluru,Bengaluru,560078.0,C1138,0,17.2,afternoon,delivered,,opposite school 10th cross jp nagar bengaluru,jp nagar,opposite school 10th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.8660254037844385,-0.5000000000000004,1,0.65,0,far,0
ORD00300,2026-03-05 16:15:00,opp school 11th cross marathahalli bengaluru,Bengaluru,560000.0,C1152,2,10.0,afternoon,failed,pincode_mismatch,opposite school 11th cross marathahalli bengaluru,marathahalli,opposite school 11th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.8660254037844385,-0.5000000000000004,0,0.74,3,mid,1
ORD00301,2026-03-23 16:05:00,close to lake 6th cross btm layout bengaluru,Bengaluru,,C0705,0,5.8,afternoon,delivered,,close to lake 6th cross btm layout bengaluru,btm layout,,,0.65,12.9166,77.6101,0.88,0.78,0.32,0,-0.8660254037844385,-0.5000000000000004,0,0.6799999999999999,5,near,0
ORD00302,2026-03-12 16:05:00,opp school 5th cross btm layout bengaluru,Bengaluru,560076.0,C0161,4,4.8,afternoon,delivered,,opposite school 5th cross btm layout bengaluru,btm layout,opposite school 5th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.8660254037844385,-0.5000000000000004,0,0.6799999999999999,5,near,0
ORD00303,2026-03-15 18:25:00,close to lake 10th cross marathahalli bengaluru,Bengaluru,560037.0,C0468,0,4.2,evening,delivered,,close to lake 10th cross marathahalli bengaluru,marathahalli,,,0.65,12.9591,77.6974,0.88,0.78,0.26,1,-1.0,-1.8369701987210297e-16,1,0.74,3,near,0
ORD00304,2026-03-10 13:55:00,behind mall 12th cross electronic city bengaluru,Bengaluru,560100.0,C0048,1,8.5,afternoon,delivered,,behind mall 12th cross electronic city bengaluru,electronic city,behind mall 12th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.25881904510252035,-0.9659258262890684,0,0.63,2,mid,0
ORD00305,2026-03-22 20:15:00,near temple 2th cross indiranagar bengaluru ???,Bengaluru,560038.0,C1074,2,15.2,night,delivered,,near temple 2th cross indiranagar bengaluru,indiranagar,near temple 2th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,1,-0.866025403784439,0.49999999999999933,1,0.8,4,far,0
ORD00306,2026-03-20 09:25:00,behind mall 8th cross hsr layout bengaluru,Bengaluru,560102.0,C0731,1,17.8,morning,failed,rescheduled,behind mall 8th cross hsr layout bengaluru,hsr layout,behind mall 8th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.7071067811865476,-0.7071067811865475,0,0.72,4,far,1
ORD00307,2026-03-09 16:45:00,beside park 11th cross jp nagar bengaluru,Bengaluru,560078.0,C1094,0,19.0,afternoon,delivered,,beside park 11th cross jp nagar bengaluru,jp nagar,beside park 11th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.8660254037844385,-0.5000000000000004,0,0.65,0,far,0
ORD00308,2026-03-18 13:35:00,near temple 1th cross jayanagar bengaluru,Bengaluru,560011.0,C1096,0,6.8,afternoon,delivered,,near temple 1th cross jayanagar bengaluru,jayanagar,near temple 1th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,0,-0.25881904510252035,-0.9659258262890684,0,0.8200000000000001,3,near,0
ORD00309,2026-03-25 20:35:00,near temple 9th cross btm layout bengaluru,Bengaluru,560076.0,C0335,0,9.2,night,delivered,,near temple 9th cross btm layout bengaluru,btm layout,near temple 9th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,1,-0.866025403784439,0.49999999999999933,0,0.6799999999999999,5,mid,0
ORD00310,2026-03-09 16:15:00,behind mall 5th cross marathahalli bengaluru,Bengaluru,560037.0,C0141,1,16.2,afternoon,failed,customer_unavailable,behind mall 5th cross marathahalli bengaluru,marathahalli,behind mall 5th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.8660254037844385,-0.5000000000000004,0,0.74,3,far,1
ORD00311,2026-03-21 13:05:00,opp school 1th cross indiranagar,Bengaluru,560038.0,C0257,1,14.3,afternoon,delivered,,opposite school 1th cross indiranagar,indiranagar,opposite school 1th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.25881904510252035,-0.9659258262890684,1,0.8,4,far,0
ORD00312,2026-03-08 20:05:00,behind mall 8th cross jp nagar,Bengaluru,560078.0,C0300,1,7.5,morning,delivered,,behind mall 8th cross jp nagar,jp nagar,behind mall 8th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,0,-0.866025403784439,0.49999999999999933,1,0.65,0,mid,0
ORD00313,2026-03-03 13:35:00,near temple 2th cross btm layout bengaluru,Bengaluru,560076.0,C0507,0,18.0,afternoon,delivered,,near temple 2th cross btm layout bengaluru,btm layout,near temple 2th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.25881904510252035,-0.9659258262890684,0,0.6799999999999999,5,far,0
ORD00314,2026-03-24 11:35:00,behind mall 6th crs btm layout blru,Bengaluru,560076.0,C0251,1,19.7,morning,delivered,,behind mall 6th crs btm layout blru,btm layout,behind mall 6th crs,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,0.258819045102521,-0.9659258262890682,0,0.6799999999999999,5,far,0
ORD00315,2026-03-10 16:55:00,close to lake 7th cross jayanagar bengaluru,Bengaluru,560011.0,C0498,3,17.4,afternoon,failed,wrong_address,close to lake 7th cross jayanagar bengaluru,jayanagar,,,0.65,12.925,77.5938,0.88,0.78,0.18,0,-0.8660254037844385,-0.5000000000000004,0,0.8200000000000001,3,far,1
ORD00316,2026-03-16 18:55:00,close to lake 10th cross btm layout bengaluru,Bengaluru,560076.0,C0729,0,15.6,evening,failed,customer_unavailable,close to lake 10th cross btm layout bengaluru,btm layout,,,0.65,12.9166,77.6101,0.88,0.78,0.32,1,-1.0,-1.8369701987210297e-16,0,0.6799999999999999,5,far,1
ORD00317,2026-03-16 09:15:00,beside park 12th cross kengeri bengaluru,Bengaluru,560060.0,C0081,4,16.0,morning,failed,out_of_zone,beside park 12th cross kengeri bengaluru,kengeri,beside park 12th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,0,0.7071067811865476,-0.7071067811865475,0,0.54,1,far,1
ORD00318,2026-03-18 18:25:00,behind mall 10th cross jp nagar bengaluru,Bengaluru,560078.0,C0606,0,4.5,evening,delivered,,behind mall 10th cross jp nagar bengaluru,jp nagar,behind mall 10th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-1.0,-1.8369701987210297e-16,0,0.65,0,near,0
ORD00319,2026-03-15 18:25:00,near metro 4th cross jayanagar,Bengaluru,560011.0,C0389,2,17.8,night,delivered,,near metro 4th cross jayanagar,jayanagar,near metro 4th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,1,-1.0,-1.8369701987210297e-16,1,0.8200000000000001,3,far,0
ORD00320,2026-03-25 20:35:00,near metro 11th crs kengeri blru,Bengaluru,560060.0,C0414,1,7.1,night,delivered,,near metro 11th crs kengeri blru,kengeri,near metro 11th crs,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-0.866025403784439,0.49999999999999933,0,0.54,1,mid,0
ORD00321,2026-03-04 16:15:00,behind mall 4th cross hsr layout,Bengaluru,560102.0,C1007,1,11.0,night,failed,wrong_address,behind mall 4th cross hsr layout,hsr layout,behind mall 4th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,1,-0.8660254037844385,-0.5000000000000004,0,0.72,4,mid,1
ORD00322,2026-03-12 20:05:00,near metro 5th cross jp nagar bengaluru,Bengaluru,560078.0,C0443,3,8.9,night,failed,pincode_mismatch,near metro 5th cross jp nagar bengaluru,jp nagar,near metro 5th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,0,0.65,0,mid,1
ORD00323,2026-03-08 09:55:00,opp school 9th cross hsr layout bengaluru,Bengaluru,560102.0,C0734,0,11.0,morning,delivered,,opposite school 9th cross hsr layout bengaluru,hsr layout,opposite school 9th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.7071067811865476,-0.7071067811865475,1,0.72,4,mid,0
ORD00324,2026-03-14 20:55:00,opp school 9th cross jp nagar bengaluru,Bengaluru,560078.0,C0665,0,4.4,night,delivered,,opposite school 9th cross jp nagar bengaluru,jp nagar,opposite school 9th cross,,0.8,12.9077,77.5852,0.88,0.78,0.35,1,-0.866025403784439,0.49999999999999933,1,0.65,0,near,0
ORD00325,2026-03-14 16:55:00,near metro 12th cross electronic city bengaluru,Bengaluru,560100.0,C0071,0,5.6,afternoon,delivered,,near metro 12th cross electronic city bengaluru,electronic city,near metro 12th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,1,0.63,2,near,0
ORD00326,2026-03-17 18:05:00,behind mall 1th cross jayanagar bengaluru,Bengaluru,560011.0,C1048,3,1.1,evening,delivered,,behind mall 1th cross jayanagar bengaluru,jayanagar,behind mall 1th cross,,0.8,12.925,77.5938,0.88,0.78,0.18,1,-1.0,-1.8369701987210297e-16,0,0.8200000000000001,3,very_near,0
ORD00327,2026-03-05 18:45:00,opp school 5th cross kengeri bengaluru,Bengaluru,560060.0,C0159,0,3.6,night,delivered,,opposite school 5th cross kengeri bengaluru,kengeri,opposite school 5th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-1.0,-1.8369701987210297e-16,0,0.54,1,near,0
ORD00328,2026-03-16 16:15:00,behind mall 1th cross electronic city bengaluru,Bengaluru,560100.0,C0685,2,11.9,afternoon,failed,rescheduled,behind mall 1th cross electronic city bengaluru,electronic city,behind mall 1th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,0,0.63,2,mid,1
ORD00329,2026-03-28 16:05:00,close to lake 7th crs marathahalli blru,Bengaluru,560037.0,C0670,2,17.1,afternoon,delivered,,close to lake 7th crs marathahalli blru,marathahalli,,,0.65,12.9591,77.6974,0.88,0.78,0.26,0,-0.8660254037844385,-0.5000000000000004,1,0.74,3,far,0
ORD00330,2026-03-05 20:15:00,beside park 5th cross kengeri bengaluru,Bengaluru,,C0101,4,15.3,night,failed,pincode_mismatch,beside park 5th cross kengeri bengaluru,kengeri,beside park 5th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-0.866025403784439,0.49999999999999933,0,0.54,1,far,1
ORD00331,2026-03-13 13:05:00,beside park 7th cross marathahalli bengaluru,Bengaluru,560037.0,C0505,2,3.5,afternoon,delivered,,beside park 7th cross marathahalli bengaluru,marathahalli,beside park 7th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.25881904510252035,-0.9659258262890684,0,0.74,3,near,0
ORD00332,2026-03-25 09:25:00,behind mall 6th cross whitefield bengaluru,Bengaluru,560066.0,C0347,2,11.9,morning,delivered,,behind mall 6th cross whitefield bengaluru,whitefield,behind mall 6th cross,,0.8,12.9698,77.7499,0.88,0.78,0.41,0,0.7071067811865476,-0.7071067811865475,0,0.5900000000000001,3,mid,0
ORD00333,2026-03-20 18:35:00,close to lake 2th crs electronic city,Bengaluru,560100.0,C0590,0,16.5,evening,delivered,,close to lake 2th crs electronic city,electronic city,,,0.65,12.8452,77.6602,0.88,0.78,0.37,1,-1.0,-1.8369701987210297e-16,0,0.63,2,far,0
ORD00334,2026-03-26 13:55:00,opp school 9th cross btm layout bengaluru,Bengaluru,560076.0,C0290,1,1.4,afternoon,delivered,,opposite school 9th cross btm layout bengaluru,btm layout,opposite school 9th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.25881904510252035,-0.9659258262890684,0,0.6799999999999999,5,very_near,0
ORD00335,2026-03-22 16:45:00,behind mall 1th cross btm layout bengaluru,Bengaluru,560076.0,C0738,0,2.1,afternoon,delivered,,behind mall 1th cross btm layout bengaluru,btm layout,behind mall 1th cross,,0.8,12.9166,77.6101,0.88,0.78,0.32,0,-0.8660254037844385,-0.5000000000000004,1,0.6799999999999999,5,very_near,0
ORD00336,2026-03-28 09:25:00,behind mall 8th cross hsr layout bengaluru,Bengaluru,560102.0,C0938,0,19.6,morning,delivered,,behind mall 8th cross hsr layout bengaluru,hsr layout,behind mall 8th cross,,0.8,12.9116,77.6474,0.88,0.78,0.28,0,0.7071067811865476,-0.7071067811865475,1,0.72,4,far,0
ORD00337,2026-03-02 20:05:00,behind mall 11th cross kengeri bengaluru,Bengaluru,560060.0,C1027,1,7.3,night,delivered,,behind mall 11th cross kengeri bengaluru,kengeri,behind mall 11th cross,,0.8,12.9066,77.4833,0.88,0.78,0.46,1,-0.866025403784439,0.49999999999999933,0,0.54,1,mid,0
ORD00338,2026-03-09 09:55:00,behind mall 4th crs jayanagar blru,Bengaluru,560000.0,C0783,3,16.5,morning,failed,pincode_mismatch,behind mall 4th crs jayanagar blru,jayanagar,behind mall 4th crs,,0.8,12.925,77.5938,0.88,0.78,0.18,0,0.7071067811865476,-0.7071067811865475,0,0.8200000000000001,3,far,1
ORD00339,2026-03-08 20:55:00,beside park 9th crs bellandur blru,Bengaluru,560103.0,C0415,1,9.1,night,delivered,,beside park 9th crs bellandur blru,bellandur,beside park 9th crs,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-0.866025403784439,0.49999999999999933,1,0.7,3,mid,0
ORD00340,2026-03-23 13:55:00,close to lake 10th cross indiranagar bengaluru,Bengaluru,560038.0,C0243,3,9.2,afternoon,delivered,,close to lake 10th cross indiranagar bengaluru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,0,-0.25881904510252035,-0.9659258262890684,0,0.8,4,mid,0
ORD00341,2026-03-24 13:15:00,close to lake 12th cross indiranagar bengaluru,Bengaluru,560038.0,C0547,3,8.9,evening,failed,pincode_mismatch,close to lake 12th cross indiranagar bengaluru,indiranagar,,,0.65,12.9719,77.6412,0.88,0.78,0.2,1,-0.25881904510252035,-0.9659258262890684,0,0.8,4,mid,1
ORD00342,2026-03-20 18:15:00,near metro 10th cross bellandur bengaluru,Bengaluru,560103.0,C0971,2,7.8,evening,delivered,,near metro 10th cross bellandur bengaluru,bellandur,near metro 10th cross,,0.8,12.9352,77.676,0.88,0.78,0.3,1,-1.0,-1.8369701987210297e-16,0,0.7,3,mid,0
ORD00343,2026-03-08 11:15:00,opp school 4th crs indiranagar blru,Bengaluru,560038.0,C1004,3,19.1,morning,delivered,,opposite school 4th crs indiranagar blru,indiranagar,opposite school 4th crs,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,0.258819045102521,-0.9659258262890682,1,0.8,4,far,0
ORD00344,2026-03-14 16:15:00,near metro 12th cross electronic city bengaluru,Bengaluru,560100.0,C0079,0,15.0,afternoon,delivered,,near metro 12th cross electronic city bengaluru,electronic city,near metro 12th cross,,0.8,12.8452,77.6602,0.88,0.78,0.37,0,-0.8660254037844385,-0.5000000000000004,1,0.63,2,far,0
ORD00345,2026-03-15 09:35:00,close to lake 1th cross kengeri bengaluru,Bengaluru,560060.0,C0597,0,19.9,morning,failed,out_of_zone,close to lake 1th cross kengeri bengaluru,kengeri,,,0.65,12.9066,77.4833,0.88,0.78,0.46,0,0.7071067811865476,-0.7071067811865475,1,0.54,1,far,1
ORD00346,2026-03-15 13:25:00,beside park 11th cross marathahalli bengaluru,Bengaluru,560037.0,C1120,0,18.5,afternoon,delivered,,beside park 11th cross marathahalli bengaluru,marathahalli,beside park 11th cross,,0.8,12.9591,77.6974,0.88,0.78,0.26,0,-0.25881904510252035,-0.9659258262890684,1,0.74,3,far,0
ORD00347,2026-03-11 16:35:00,beside park 2th cross indiranagar bengaluru,Bengaluru,560038.0,C0254,0,12.2,afternoon,delivered,,beside park 2th cross indiranagar bengaluru,indiranagar,beside park 2th cross,,0.8,12.9719,77.6412,0.88,0.78,0.2,0,-0.8660254037844385,-0.5000000000000004,0,0.8,4,far,0
